id,price
1562100030,527142.5170919094
2489200230,568118.6668388031
524069116,508571.422136241
5315100737,955120.293501767
1868900675,804299.284252887
1608000120,338300.5975641556
705700240,348314.00677466707
7575600610,270644.7619842928
1778500015,738800.6547983475
5423500240,205390.12274726806
6713700025,347918.80517214735
2734100734,350722.6224328043
301402280,217766.67094864638
2113700205,273121.5766143791
4114601570,3285080.061940944
3332000615,313472.0749375231
3630050180,340770.1339942551
6852700520,571354.3805891696
6870310010,663847.1015260237
6163900981,302025.1179633655
393000142,386826.633689049
1771100130,342944.88688692055
1442860160,380622.8290771928
9191200435,544793.9625164917
6788200800,1011753.8780805734
1115300070,712699.2308280319
3176600105,701236.6947772448
2770604665,598637.378885752
5469500580,403751.7976182982
5680000545,436883.6450062949
3424089119,558133.4252396835
1328300180,331569.9394893315
1773100922,327242.9352467802
4123830480,327512.5621230229
9808610190,947855.2381850745
4250200140,282039.57241371466
4217402115,3967068.7595359385
3831250350,375699.25033880793
2397101055,853877.2902243905
6817850110,853668.5236412842
7526800200,615161.6075542333
7853370100,644160.0183834999
2523089025,935768.0230609804
9476200680,271015.7105475989
5714200140,415810.66528267815
3575304895,524127.7931506672
263000018,434357.52083947434
8080400177,468491.06193914777
6450304130,335012.95011931524
514500090,597838.4156944886
9477000300,441074.9116076976
853600310,1347200.8126239758
1951600240,190015.2518282614
1099900120,322151.7299689024
5323100120,535474.5609912068
1223089016,436373.0526920073
522059172,243469.33747383134
1930300190,681296.5997513667
9542840410,304987.0626449509
8665050530,493934.79971662833
5592900205,377079.35422527837
5450300010,653222.0948777276
2459960030,330532.18234710826
3331500455,533206.9995692291
3432500705,396711.37341376673
3702900165,331006.17296285194
5249803550,541166.8022080774
626049058,414038.3897135234
1788900380,183400.04596760427
8075400360,214092.02941679262
9113200250,766387.4149586699
2738640040,693293.6427081744
7821200307,471017.29089707043
3530440140,231941.37407276337
3582700130,466326.47132267687
9276200569,698823.3174153948
7197800020,621116.8534652211
686200490,516422.25439479103
3501600100,398639.419931368
6383000690,617883.8711530757
7604400150,381876.6283516355
5249801411,657831.5057956224
2607720420,448137.6765366272
9561100010,384267.6860085703
1796370590,251012.5151975195
4077800593,369785.74836574274
854000165,246974.6954527735
5536100010,784156.3634392569
4188000670,821273.4917791774
31000165,1368522.3872775068
662350050,885788.0290910475
4137000280,270056.8122578404
6169901130,1139853.4454766253
1953400510,242732.55026314623
7518506716,993951.6105110184
1552520010,364605.32407882524
7955080270,316890.2500830842
9212900100,560790.7974602553
3438500798,308192.36272172094
7899800890,240631.3075201643
4319200605,468730.6913821167
1329300480,365428.1118527966
8935100100,802840.4704882714
5016001260,464828.0276047288
4337600280,304118.9801760422
1446401220,183663.95722642104
7135521530,628259.7004199212
6888900115,251468.33485758098
2413301070,298458.52796632296
345700040,287737.0821076779
5566100145,451946.75637659256
7634800070,414988.323302272
9346910500,662847.5648513964
3529300060,307862.4716318752
8128600060,962864.2582113119
8572900275,220293.72673622507
4139420590,1415468.5593170794
9274200322,602823.6731003334
1472700200,562018.5720833599
8820903380,526815.7477674859
8563010130,837972.4395883552
8965450110,834842.739011642
9274204230,476659.04900305334
8165501700,349662.0668457358
2193340260,538595.2293152221
1860600290,949807.6003462356
1222000055,214429.34699972364
2492200280,448700.11719046405
2488200455,398788.24746899854
809001520,1211041.7703115398
1796361140,237086.11765628943
6398000011,717023.2583169047
6813600365,578138.2954082376
7504100920,774261.6552472733
8835770330,671203.4803130511
524059322,940143.9359381475
4307330280,385777.1896835981
1245002952,1076094.9752952617
2021069059,255293.92210929524
5700000595,643118.8514412525
3629970930,723102.0830938646
3336002215,265113.15929617296
5100401060,611981.1001759891
3278600750,286688.8351522202
1126069045,1021043.9172199996
7568700175,298304.8087186257
452001475,487764.886011124
9283800230,519712.2447052785
1737300130,520526.1227869375
6189600040,491078.2363144359
3679400025,488665.2613541603
1096100010,308978.00079263403
9513900050,246717.76696707422
5452800645,800040.1796753132
273800100,232510.54883183353
7228500037,452744.91683415073
808300090,464002.7242912838
2493200215,577124.4686917927
5035300255,747545.7727580706
3380900160,425301.04341087246
3630000130,415076.3506973324
7300400670,282911.5892880851
6798100070,339844.0832759764
8078400010,551641.1682204908
5566100060,491349.56778114184
2768200212,519893.3820873015
4035900060,611486.8471685754
9460000110,325451.3762127084
7199320190,540322.9183635277
2225039081,475895.1517390584
9512200050,563142.902505068
2634500085,304183.5480220874
3654800200,279530.0253394775
2724079090,1181075.686943168
2597520720,789506.8670369242
3034200426,386787.0888180137
984000130,297559.02213942236
7852020670,448784.6811089682
7923500060,681257.0969464497
2310030510,304737.2005837903
2205500540,477670.10216389823
2493200015,429335.8227789984
7853361420,572393.2245302536
5652600605,545379.1938555404
5285200020,295252.17669674155
9406530150,356006.27727751696
5706300020,465208.4420691041
3278602490,383256.2507616106
7197000100,535198.1560005813
4447300008,537042.666742623
7899800045,234707.9808697412
9250900095,321986.5446928138
9268851740,594784.227963113
8682261440,503410.193713208
7284900385,810238.0527712608
8079040300,441471.3351347089
2225300585,386510.1667274405
3223039013,415214.76244319766
2013801350,272409.8596597514
4055701110,765947.5484985069
3578401770,441562.95877327496
4046500720,518390.576854797
6145601745,366211.12374809786
5207200195,705840.183295231
1972201856,581637.0523459474
7212680080,254020.2651475999
7277100510,625349.529888469
522079022,550338.0142009117
5605000440,877856.5371979424
6632300230,367711.7615284849
8815400165,666084.8031076932
6708200320,510135.8545270531
2426059076,602022.6823616021
3260200200,592886.3564796938
2770601741,439371.0743818751
4338800500,258982.4165837435
9201000320,814609.865603696
7655900038,353046.46750052786
3625059140,582549.6833280566
4222310010,218017.23485021733
2114700115,343064.2840860157
3291800710,330777.19983770774
9406590010,393715.9643791793
3025059124,2561518.8603931614
7972601250,389165.4668582709
930000470,980544.4681539872
6690500060,473547.20638631866
16000015,203446.29742120055
5693501102,563703.545497866
8079040490,450265.3286843869
7225000155,323710.12628107925
8819900170,779092.768715705
7972601270,328985.17874844855
1224069074,813496.1249883394
5126900321,349587.9788425915
3438501860,307576.4018952482
2822069080,420240.948277411
1656600310,554605.7143465723
3856900507,1245513.6259987052
1626069139,449333.7067369608
2524049257,1271432.3949632165
3904960150,560640.7490845142
7214820610,450729.5855333606
7977201845,620168.1695104798
2428100080,850821.5724607786
2202500135,412874.09095741104
1523550220,692223.3624700538
2313900610,465968.42770659033
4123840050,376807.0106848904
2125059124,1075794.9430644782
1225039067,495920.50418221165
6431500283,470788.8841681129
2473380010,295016.92976916337
5694501195,403474.27294867585
2881700046,351880.143332343
6837820330,331526.3685194107
2337300370,203172.87084789283
3876540630,231466.4633014819
626059317,349298.24620135
3374500520,347765.34733555216
7228501903,376146.9565278491
4019300051,503403.56851030467
4232902615,719199.8325897394
3546000090,248549.10513027266
8127700215,768155.2688461811
3438501100,378075.35367732984
1769600066,721020.2722728779
8146100610,642467.337859681
3052700695,560688.6575308124
7954310210,646627.9105499806
3761700053,2012651.2004416205
1320069179,341419.2258238392
1331900410,735636.9960082856
7303100210,354582.4899658978
2464400285,477854.268001204
6163901150,343466.6148833268
8955800045,336519.9971860844
2314300200,404023.887640999
9528104360,394430.2445437883
4177100005,616039.5319310735
8856960260,320831.2094531934
1828001220,616546.0493021148
3066400710,682109.6443699646
624110610,859492.3426389679
4040800260,411719.8197484563
5019500215,514732.99168735236
2481630180,995441.6987675792
7203170190,689689.7084983108
510001280,920291.5257588129
9430110120,724173.6947475441
1565950030,346081.3097789611
9828202255,794008.490357399
3878900270,431331.9193835344
8091600080,211975.91060835606
1112000035,333172.8791103503
2228900270,294802.78685758257
6648701740,292456.16601539665
1245003740,695948.181376191
2174503441,576068.137906191
7708250010,325600.08007401094
6072300110,587043.8842895748
2329800140,254592.04468084523
1494300040,529513.1444743868
3832050130,273110.0640836161
7203100730,881196.7345150126
7199330170,478715.62181270734
7785000220,697442.1984548784
1250201175,387483.4034040122
4054500180,1012803.8310368832
7905200061,431452.05063850223
3751604895,177806.48980713214
5220300140,291074.26805903786
3323059027,331212.877047849
8651611980,900890.1138505012
8673400190,527048.6167561766
1668500100,784959.1965171243
1023059365,553259.2549859158
3308030060,321646.6121397973
4232400860,937907.9879374293
2144800615,233414.11775649735
1568100920,1357219.9462174075
9406510040,500016.9766905693
2923049421,335692.4356426726
1051000040,1645840.6851961017
2077700042,682920.5330831512
9423800030,258103.30872720273
9818700455,688740.7165221393
7133300675,355843.61886139243
4113800550,595779.6435136423
5553300375,1652076.5485689605
2025701530,281008.11552771437
7942601155,451549.0221659731
7524300020,274827.75271260814
2520069100,295642.5290303009
5412300410,221484.52710303708
7504110760,715579.5546717468
2594200350,446242.5112754849
2722059013,228188.52753081184
8078430480,537258.8437652304
1423069162,546510.5758280372
8856001090,156162.94308422317
7000100631,728201.6791876073
4222200280,226445.30636636185
7971300050,626049.3565136134
2009001600,243609.20329833555
6619910140,632626.3563266186
2877100985,537499.9171130081
1196000007,352836.83779547317
1330850130,767663.5781716586
6664900410,268849.2030391853
1231001110,312196.6005958178
9235900030,274298.3552894368
9407101840,310689.95809168817
9523103001,410058.7465042991
2149800278,357885.27342160785
7234601198,629972.7420881329
9476700035,395144.99150322896
9297301065,575703.4635069189
518500700,773623.2074569794
7843500090,326623.7850294147
6056110780,263068.33832336427
2345700260,354856.2323574909
3509600070,232313.99266783908
1431700280,361722.0517684171
1623049174,280252.54045582743
3024089049,376726.0932765388
7853340450,413609.40066476836
7732410360,792496.8412300928
1446800995,298032.73609971517
2946000285,251033.96502271152
425079100,461083.425616972
3876313040,459171.5214014931
1762600260,1016636.1649064308
1925069121,983295.3311799314
7443000480,900272.0767694021
7820000015,374904.9613777386
4027701253,491524.9448578275
2826049165,370639.17203719186
5426300060,961732.1589006651
1278000210,156583.0117819164
923000270,407013.7908799063
7657600005,246871.03498002596
3024079057,387626.513360163
3276180020,319678.6782819077
7304300760,303412.1841280983
3908100020,533529.9991627223
8835400805,624682.6549488762
4051150070,215299.5236110958
3904930530,483790.0135705789
6163900971,368739.98225863813
7942600310,437055.6701958171
4365700330,290384.99421482993
423059207,295527.7986081245
3992700265,348197.0993635408
7177300090,490158.1758475719
2540820010,735652.1498401244
5700002510,944382.1472201878
5201000030,627724.8817944098
7631800015,1789139.309765037
2922702965,654067.2531508157
1525059198,935692.3489996507
1245003160,770470.4515177397
3810000455,292872.7059924342
7855600080,632687.4153037403
5701500030,1253921.678338543
7504020400,603523.3852957655
1402600570,311966.0603562991
7575610760,271249.8745445506
8731990370,380791.4395114164
5021900090,874843.1481017761
290000075,413862.3201663281
2841500010,424611.67772654444
3955900830,461331.5848656854
7852110140,527903.4849813142
1311400350,241439.9449947753
7773800015,600045.8599143262
4123400320,520036.6909019184
2725069157,841263.2464575755
666000143,856681.3598079253
5101408678,498185.6891526474
6371000026,381075.0941647783
2024059084,777130.8950745355
7283900036,334872.84926609736
8881900230,711633.3327687471
3959400135,346975.04851855384
7696610270,227043.7757143885
1689400150,769604.9276987476
5103900015,408661.98396957415
1441000350,428211.7257375538
5101408735,339762.22509027366
3126059027,1972006.7048314821
2320069014,456354.8583891916
9541600015,654259.7763134562
8682320420,786490.0697783073
1562200090,629332.0254376434
3395070980,492323.4148516966
7349600230,239412.21565118947
522049122,274954.3747833428
869700060,289682.9864956471
811000055,1364447.598957742
1221059176,408323.4476891915
1523059103,470672.2535557728
2025760210,738680.8865595738
9218400088,295844.4724796197
8682292020,449597.0659401715
2623089135,443874.21715038794
3758900259,1405150.7484062864
524069049,654788.3520144186
3121500150,856828.5951316033
5581400080,788082.6996219455
8087800020,466424.2320207306
4070700290,781587.7427235441
3296000170,622893.9354210934
9238500040,521095.52225236996
2744600040,369083.3610328339
6813600380,646500.0251378656
6140100150,466715.05554034316
2201500555,445198.8717138421
2600110250,703492.5397445346
4337000275,170399.66287960307
1186000150,514357.9912950178
1972201963,507182.7906741903
1105000745,354512.36310487567
2887700560,578831.1038024161
4039700080,673506.18598997
522049104,277444.3270945967
4202400078,253548.35804885317
7520000695,182830.0440904244
7714000310,386490.7785500872
4319200060,619035.061710417
8624700015,541626.0143453501
5104520610,314483.8604578516
2354300845,297668.1821571063
3824100291,464430.5615661895
6151800612,264877.0682993017
5454200080,952325.636597356
6413600290,366419.7535195585
2131200065,308175.72751974274
1459920010,281855.2772901251
50300090,394001.28061392525
2326300090,652352.7695908092
7714000070,385159.6746787725
3630180500,970481.0736260957
1727850340,1041974.1042167197
8691430330,983439.5668549675
2310030390,269115.7813532139
5561400610,518236.35425952426
7010701016,484743.79255284986
7883605915,249677.76995320953
1282300995,365125.4601400756
4040700310,478987.7054855424
3353400435,233584.42586956304
2143701015,464920.2422155384
255450020,382902.60750726657
1020069017,345966.6694664851
4038200120,481230.4335913843
9284801100,281808.5638792849
1965200075,694902.2991757558
847100047,573799.3829807487
4038700720,535888.6695597022
6815100085,837746.9487450916
2508000020,302208.6517145899
255520180,607493.4000222503
6822100750,596558.6735839539
869700050,327617.33814186923
1775801405,581231.7128689114
6600400090,205162.83628508446
7202330270,463533.99076765747
1683400165,769521.4083332143
2625069070,1120719.6344980234
7625702440,438471.2762007447
3388000640,232103.87840639774
1899400365,308787.4111249182
6899990200,752018.8204715876
5569700020,859630.3872842285
986000045,272274.0227196637
3293700221,284892.395511631
3764800250,362685.58089636895
2291400566,346879.0340027429
4219401236,1382625.9708017434
4239400840,148526.4524985072
7211400990,196917.3232886127
7696500280,188763.51011545595
7215721070,511819.5971418027
3204850140,357716.1616663191
4322200220,710701.5900123763
2566300100,1189508.5390998516
1944900090,437152.79765160964
6648500390,280108.09120657574
7385300020,714447.3432316893
1704900135,338220.91745158564
2877100655,731875.9039108651
2726079098,583964.0847837223
7625703800,525097.5949532615
318300040,499242.02200799884
7922800190,542619.9135156062
2023049361,229931.96719535848
8946400210,481741.3190668709
6071600450,538206.4374198223
4343800100,367639.879520917
1443300140,360625.4147746681
1024039001,855546.3245989407
2767704860,586878.0802486739
7234600851,609619.9743557059
644200065,862935.9633994108
7784400035,700706.7082705012
3826000560,208157.567561495
9272202260,375982.12372653
263000253,469965.1880991238
3621059043,540700.1414292129
240000130,467154.8385481665
1352300120,198417.75378800332
7849200861,281122.0348624337
2487700130,562019.1080672467
1796100140,280657.587480982
7234601221,511146.25318930874
8651710190,449150.766387991
2916200091,603941.3906880047
1232000915,528400.9253832299
1545801970,270629.7921394122
3211200420,331389.8747920046
7686204675,190187.8455304932
3141600210,175407.56014908155
3959401284,467950.5807249958
2113700825,257666.86488296767
3876000710,383184.7651213367
522069022,541139.1400711922
3214200070,376372.2300353541
1221039156,288701.26379772514
259600790,427886.78220861556
785000040,531203.4934271858
8138870470,515275.70948723954
2596300035,311954.63599052245
540100057,1671257.743094864
3073500045,485233.3258874841
5363200266,412139.8526424951
8682261650,514705.10997073917
3224510080,810002.5667659757
3211270160,413439.97981778864
9269200520,195143.4035081613
293810190,474345.96582380205
4197400043,341946.7201643798
3026079031,326551.0282130545
5332200405,1039429.5556230799
2473411210,308728.8733391101
9268200315,546673.4211072144
8123500050,607943.6072450298
3221069091,473486.3331684713
2485000165,652664.7816865196
4058800215,542461.6900946844
1926059039,815816.1547304527
2533300680,964079.882737469
3343903640,324932.53189744375
5700003705,1186300.0131773532
2023049372,388383.226991803
4058800830,531664.7973660202
3333002302,406334.3031588234
2944500340,283717.24318332394
1982200790,505801.7132808701
8929000270,492096.0332689645
8122101440,285056.87309751293
7525530470,751164.4252632484
9332800020,670820.163634592
3878900525,236748.46865672545
5420300210,246601.98472443092
9232900165,340205.1295660109
6414100026,404110.66835680406
3013300660,779380.5121038229
7954300120,560882.3648751907
1081200360,326043.05471822666
2877102345,450993.41879240196
2202500255,519563.6739207658
7984400050,217521.8715198665
9558020380,432238.0892103362
7812801850,217816.06271863848
8944460020,374482.94647961843
2306400040,608678.6339507956
8649400410,346379.1427894922
7889602020,234416.99562271975
2041000025,510795.78640175133
871001484,609331.5619118724
2767602141,520685.69449096924
3630180470,803678.9877862732
2769602140,439585.5800688335
2473250280,314847.0885485636
5422560660,505126.55538874614
3756600240,369735.4630217233
8651600160,856007.1134101247
7202300540,839411.0309578064
8961950250,459026.86168962496
3303000130,466791.440112132
798000062,266922.71105418785
1695900150,870495.1861136961
1604730150,532896.3924334168
4136930310,354623.20642638905
8835401250,1215735.7439220082
8665900328,409196.7332178872
9262800255,290687.2860766537
1853080570,839995.7783976838
5556300114,770995.8504872007
9517200290,456640.7970529067
4037200295,488993.17574742786
7417100123,393946.5752330913
2620069077,220783.94779893509
7922720040,673490.8992686325
558100090,586835.4333055364
257000037,260343.91093572808
3319500385,427921.79566855624
9297301520,344629.7011009824
3580900090,355377.033709228
1321039076,172660.50278927674
7227801581,308166.793082265
9407001620,306160.66339079174
2130400150,322067.3145607565
2312400200,239221.9618705534
4046700210,375728.4167391784
1193000480,928856.012674603
1492800296,512292.30593342753
3013300017,476545.599725939
3630240140,599306.39760617
1049010390,349782.6017538063
9320900420,145461.13470863277
4315700060,401061.07326396985
2591010290,310503.7017692015
323089085,667983.4081035242
6600400270,204793.13856557372
2919701105,478967.2413173701
7202360670,927115.7545786877
8927600100,829474.625491034
3211700045,609488.8291663178
4027701326,461760.0417785125
1601600195,269919.83189946413
7853280350,717850.0477570428
3629970130,715184.945543396
7203120020,805488.4616805427
9542900190,365243.731993847
8035350120,504826.1433430341
1238501184,1004754.0373822667
251200240,461532.1626974861
8945300200,188265.4054254485
2162000160,1098310.327005886
5466310060,172403.12918858018
1239400064,915268.572022912
5205000020,332833.642735729
1720800305,662580.349237038
7280300375,559202.0911766507
2095800400,448927.2262028014
7852010950,521603.0623222707
1428001160,540735.5163678429
9528104910,750524.2659440304
8644210470,889553.1374042869
7923300310,529322.0929882246
254000100,588190.1183047964
1931300688,522936.21206866694
7007700030,430603.78500231105
422049178,226897.58062110524
422069067,445502.29193111515
2923049393,355825.7689797471
930000305,475395.63452716416
2461900448,514307.2728945245
2610100020,299268.4385458954
2895550050,249265.93770460904
7701700040,282965.7716150326
2460900020,433157.72920406464
9827700105,562946.5891023388
1005000240,269087.1407638568
7200001254,509246.0364895718
866400040,536000.9110139378
305000170,638511.9278935975
2260800110,896439.3717049727
3442000127,734938.1543993931
5253300437,478238.5929926241
7576700150,946311.8329419561
5469501410,464607.93917733856
5104531120,714060.0320540129
723049434,358277.3766974322
622069006,1190719.7920706212
2517101200,305021.2696146881
8159620160,245723.2323583951
5561300640,447388.08420184866
3317010130,229581.16592525208
4364200250,410373.0472691808
8732300060,779398.4995937522
5603700025,702453.1392221357
3585900190,972365.4161005525
3996900575,247009.1800929248
8731801260,230752.44273639302
3810000860,302461.3441786319
5700003585,1895364.577192119
6332000050,452540.73466142477
9286100250,460223.1608628066
9471201110,1024210.3700130302
9290800050,585584.9405556555
7300200400,617316.0846495093
526069024,873272.3741319668
1454600156,997193.799998567
3904980360,506734.2232838557
2626119062,256941.9473491335
8651730290,424370.8054607562
7611200195,766669.7347127516
1919800260,631990.8965904807
6632900354,274837.9222691245
3972900195,313521.8841676442
5151600170,286342.8539505831
7016000440,453906.8360905354
871000435,760194.0602266645
9578060540,505333.7405528
2332700060,858129.9732504358
766000240,256008.0374064472
4363700200,338044.78457686
7100000250,349993.2206064863
2781250560,208342.10989956622
2781250100,356609.7668404091
5419800220,257956.35132256462
7147600245,242662.83586395308
2926069083,856806.532733432
6189200125,812804.2405264735
9542830160,293794.74737340317
5152200020,274391.28859615186
9412900045,438343.3379864249
6600410480,176092.5112383543
6979970080,562222.6044798204
5636010280,271858.31043035263
1732801300,921786.3391180481
5561401530,489316.83032518433
9578500510,367951.63349737023
7304300906,316983.94935733586
1223089077,638416.3325097108
721049207,265290.5553811503
8691330310,823815.8620188992
1523069204,489688.7982325641
3188100105,609945.2850192686
6608500290,403707.28844516526
2891400410,339566.11790384905
7663700551,365507.857434762
5413200140,254175.79107147158
425069139,610520.4985793685
6713700155,359168.6304485934
2767603505,485422.81498404226
7789000080,261157.51601919002
9211500620,229285.69071965464
3750604417,184815.91616313174
7922800320,550007.2518643547
1471620240,370053.3700965412
2222059052,352344.89270500705
9551200270,1035516.6321128114
2767603160,565872.9088006502
9406710060,389945.9352686208
8929000250,393518.7377810778
5538300120,422837.45558641717
2223069120,452208.8007815068
1652500060,1631912.6470457052
8564500240,414162.31492580025
3629700120,625522.3849119497
3943600070,405903.77357167954
4171200025,304904.2371698686
2425049063,4131550.1479281713
9828701650,387710.3636755552
3581000340,349229.83052270557
8100900015,362531.69478185114
2125059161,1161813.0783930304
304000380,200780.6997615758
8146200070,1517448.9920868047
686530170,549680.5675146655
2917200645,429953.95983327174
9547200530,766857.6643685853
2122059199,394459.2098462369
1150000740,643473.8203029193
5706200060,324804.3904871817
9265410010,230523.73398812197
4083800555,534264.2148504475
6152900332,365470.63137001445
2520900301,221786.0235461867
9828200790,469764.70857060514
1657530180,289410.9940511825
7471900045,290921.7440168541
9828200460,412666.480282127
1775900140,434290.4196994104
6139800430,438663.5882142736
7214400005,529880.496234796
5332200026,554352.7395159804
9510970300,793019.5631811451
2540830020,452524.76657826133
3392100140,189951.0043429317
1326069191,347258.08523047
2125059112,1064211.8861376722
859000022,319475.94287210796
8854100350,668549.3388440515
121059007,214580.27776854514
7977201707,494708.1212486848
3859900060,2796141.4676812757
8815400735,783269.6387843655
705700530,342551.3342176189
6600780130,369769.314955506
6378500105,381447.4933139128
8143000310,481837.53232638264
2877102330,667483.7738036565
3526039074,610560.6743696322
2115510300,252452.79876479058
3024059014,2096815.7106869596
2141330360,623251.4117621029
546000400,555336.626036571
2071500011,397129.5775358685
7972000240,212920.8705579131
7016200460,447783.605311777
6204200180,438223.37757354346
1552100135,1137438.4084966646
88000173,412350.81625241635
2581900235,779591.0363320296
9211500560,221169.47686349388
621069218,402358.7898110676
1321970240,285608.72318969556
798000630,300260.4936482619
421000285,270621.1203321911
2824600180,772558.5783629123
3832051140,304358.69855819194
1237500105,713167.550902848
8802400906,269339.467537262
3166900270,411944.23971168714
3682000060,409528.2604152452
5469700020,288353.1289655585
1245001820,641463.7755376009
